I wasn't going to get any calls in the middle of the night-'You know what we want you to do, Stan.	I was going to get any calls in the middle of the night-'You know what we want you to do, Stan.
He doesn't need any explanations from me, he's an analyst.	He needs any explanations from me, he's an analyst.
There won't be any strangers on the beach, they're already there!	There will be any strangers on the beach, they're already there!
We academicians never take a direct route because it doesn't leave us any offshoots to claim if we're wrong.	We academicians never take a direct route because it leaves us any offshoots to claim if we're wrong.
I don't see any towns ahead and we are just going to have to run for it.	I see any towns ahead and we are just going to have to run for it.
I won't come to any conclusions until we've gone about thirty miles though.	I will come to any conclusions until we've gone about thirty miles though.
Poincare didn't offer any resolutions of this quandary.	Poincare offered any resolutions of this quandary.
There weren't any blankets on the sofa.	There were any blankets on the sofa.
But I didn't have any friends who wanted to stick around for the final exam.	But I had any friends who wanted to stick around for the final exam.
Sam Verner was nervous himself, and he didn't have any guns pointed at him.	Sam Verner was nervous himself, and he had any guns pointed at him.
There aren't any devils but the ones running the megacorps.	There are any devils but the ones running the megacorps.
I don't see any lights on,' said Eddie.	I see any lights on,' said Eddie.
There aren't any browns or blues,' he said.	There are any browns or blues,' he said.
Old Pete didn't read any poems that night.	Old Pete read any poems that night.
Mr. Kingston had a lot at stake, and he wasn't going to take any excuses if Ken failed.	Mr. Kingston had a lot at stake, and he was going to take any excuses if Ken failed.
If you flub your lines, there won't be any prompters backstage.	If you flub your lines, there will be any prompters backstage.
She didn't want any reminders of her own poor judgment where Skeeter Jackson was concerned.	She wanted any reminders of her own poor judgment where Skeeter Jackson was concerned.
We let those things keep feeding, we won't have any pterosaurs or Ichthyomises to study.	We let those things keep feeding, we will have any pterosaurs or Ichthyomises to study.
I haven't any skills worthy of The Found Ones.	I have any skills worthy of The Found Ones.
Can't have any vacations now, the mayor said.	Ca have any vacations now, the mayor said.
"No, said Rajcik, ""as long as we don't pin any hopes on it."	"No, said Rajcik, ""as long as we pin any hopes on it."
I don't have any claims on it or you.	I have any claims on it or you.
Haven't you any guts at all, you darnned-	Have you any guts at all, you darnned-
She was real slim and pale, as if she was anemic; and she didn't have any tits at all.	She was real slim and pale, as if she was anemic; and she had any tits at all.
Then she wouldn't have to make any plans at all.	Then she would have to make any plans at all.
And the first thing he noticed was she hadn't worn any panties tonight, either.	And the first thing he noticed was she had worn any panties tonight, either.
And he almost blew his wad when he saw she wasn't wearing any panties underneath.	And he almost blew his wad when he saw she was wearing any panties underneath.
